Gene name	Human gene name
Syvn1	SYVN1
Eral1	ERAL1
Apold1	APOLD1
Rnf148	RNF148
Tas2r118	TAS2R16
Vmn1r31	
Pld4	PLD4
Mrgprh	
Slc13a1	SLC13A1
Rab40c	RAB40C
Pcbp2	
Prr36	PRR36
Fam222b	FAM222B
Eef1a2	EEF1A2
Traf4	TRAF4
Psapl1	PSAPL1
Psme3ip1	PSME3IP1
Map4k1	MAP4K1
Ptch1	PTCH1
Grpel1	GRPEL1
A530016L24Rik	C14orf180
Iqub	IQUB
Prim2	PRIM2
Edem2	EDEM2
Tmem179	TMEM179
Nek8	NEK8
Id3	ID3
Tada2b	TADA2B
Ndufa5	NDUFA5
Ahnak2	AHNAK2
Clba1	CLBA1
Ccdc96	
E2f2	E2F2
Pus1	PUS1
Srpx	SRPX
Cdca4	CDCA4
Dysf	DYSF
Gpr132	
Gm17581	
Hacd4	HACD4
Procr	PROCR
Ctse	CTSE
Jag2	JAG2
Rptor	RPTOR
Mmp24	MMP24
Rbp2	RBP2
BC029722	MMP24OS
Ppdpf	PPDPF
Arih2	ARIH2
Cenpf	CENPF
Nudt14	NUDT14
Ifnb1	IFNB1
Msl3	MSL3
Ifna15	IFNA1
Ifna15	IFNA10
Ifna15	IFNA8
Ifna15	IFNA7
Ifna15	IFNA14
Ifna15	IFNA2
Ifna15	IFNA6
Ifna15	IFNA17
Ifna15	IFNA13
Ifna15	IFNA16
Ifna15	IFNA4
Ifna15	IFNA21
Ifna15	IFNA5
Urod	UROD
Brf1	BRF1
Atp6v0a2	ATP6V0A2
Stradb	STRADB
Fbh1	FBH1
Mrpl49	MRPL49
Ercc6l2	
Ifna14	IFNA1
Ifna14	IFNA10
Ifna14	IFNA8
Ifna14	IFNA7
Ifna14	IFNA14
Ifna14	IFNA2
Ifna14	IFNA6
Ifna14	IFNA17
Ifna14	IFNA13
Ifna14	IFNA16
Ifna14	IFNA4
Ifna14	IFNA21
Ifna14	IFNA5
Ifna9	IFNA1
Ifna9	IFNA10
Ifna9	IFNA8
Ifna9	IFNA7
Ifna9	IFNA14
Ifna9	IFNA2
Ifna9	IFNA6
Ifna9	IFNA17
Ifna9	IFNA13
Ifna9	IFNA16
Ifna9	IFNA4
Ifna9	IFNA21
Ifna9	IFNA5
Ifna12	IFNA1
Ifna12	IFNA10
Ifna12	IFNA8
Ifna12	IFNA7
Ifna12	IFNA14
Ifna12	IFNA2
Ifna12	IFNA6
Ifna12	IFNA17
Ifna12	IFNA13
Ifna12	IFNA16
Ifna12	IFNA4
Ifna12	IFNA21
Ifna12	IFNA5
Slc35e2	SLC35E2B
Fau	FAU
Btbd6	BTBD6
Lrrc8e	LRRC8E
Raver1	RAVER1
Raver1	
Pacs2	PACS2
Abcb10	ABCB10
Dlg2	DLG2
Arhgap6	ARHGAP6
Taf5l	TAF5L
Asap3	ASAP3
Znhit2	ZNHIT2
Tm7sf2	TM7SF2
Slc25a20	SLC25A20
Urb2	URB2
Gm7030	HLA-C
Gm7030	HLA-G
Gm7030	HLA-F
Gm7030	HLA-B
Gm7030	HLA-A
Gm7030	HLA-E
Ptk6	PTK6
Itga7	
Foxr1	FOXR1
Dnah10	DNAH10
Galnt2	GALNT2
Gm10563	
Pramel32	PRAMEF15
Pramel32	PRAMEF2
Pramel32	PRAMEF9
Pramel32	PRAMEF26
Pramel32	PRAMEF17
Pramel32	PRAMEF19
Pramel32	PRAMEF6
Pramel32	PRAMEF20
Pramel32	PRAMEF18
Pramel32	PRAMEF10
Pramel32	PRAMEF8
Pramel32	PRAMEF1
Pramel32	PRAMEF12
Pramel32	PRAMEF25
Pramel32	PRAMEF14
Pramel32	PRAMEF4
Pramel32	PRAMEF11
Pramel32	PRAMEF7
Pramel32	PRAMEF13
Pramel32	PRAMEF5
Pramel32	PRAMEF33
Pramel32	PRAMEF27
Rab7b	RAB7B
Tlcd1	TLCD1
Eif6	EIF6
Tex22	TEX22
Upk2	UPK2
Opn4	OPN4
Gm19684	
Mta1	MTA1
Ifna13	IFNA1
Ifna13	IFNA10
Ifna13	IFNA8
Ifna13	IFNA7
Ifna13	IFNA14
Ifna13	IFNA2
Ifna13	IFNA6
Ifna13	IFNA17
Ifna13	IFNA13
Ifna13	IFNA16
Ifna13	IFNA4
Ifna13	IFNA21
Ifna13	IFNA5
Pnldc1	PNLDC1
Ifna16	IFNA1
Ifna16	IFNA10
Ifna16	IFNA8
Ifna16	IFNA7
Ifna16	IFNA14
Ifna16	IFNA2
Ifna16	IFNA6
Ifna16	IFNA17
Ifna16	IFNA13
Ifna16	IFNA16
Ifna16	IFNA4
Ifna16	IFNA21
Ifna16	IFNA5
Ifna2	IFNA1
Ifna2	IFNA10
Ifna2	IFNA8
Ifna2	IFNA7
Ifna2	IFNA14
Ifna2	IFNA2
Ifna2	IFNA6
Ifna2	IFNA17
Ifna2	IFNA13
Ifna2	IFNA16
Ifna2	IFNA4
Ifna2	IFNA21
Ifna2	IFNA5
Ifnab	IFNA1
Ifnab	IFNA10
Ifnab	IFNA8
Ifnab	IFNA7
Ifnab	IFNA14
Ifnab	IFNA2
Ifnab	IFNA6
Ifnab	IFNA17
Ifnab	IFNA13
Ifnab	IFNA16
Ifnab	IFNA4
Ifnab	IFNA21
Ifnab	IFNA5
Tcea3	TCEA3
Srms	SRMS
Copb2	COPB2
Vps51	VPS51
Rab23	RAB23
Fam83c	FAM83C
Pgbd5	PGBD5
Fndc11	FNDC11
Wapl	WAPL
Klhl9	KLHL9
Gm26566	
Adal	ADAL
Rpl23a	RPL23A
Gm13271	
Gm28374	
Hectd3	HECTD3
Tmem262	TMEM262
Mrps22	MRPS22
Rspry1	RSPRY1
Hsd17b3	HSD17B3
Zfpl1	ZFPL1
Chmp6	CHMP6
Bag2	BAG2
Ulk1	ULK1
Mrpl18	MRPL18
Prr23a1	PRR23D1
Prr23a1	PRR23D2
Prr23a2	PRR23D1
Prr23a2	PRR23D2
Prr23a3	PRR23D1
Prr23a3	PRR23D2
Cenpl	CENPL
7420426K07Rik	PRR23D1
7420426K07Rik	PRR23D2
Prkar2a	PRKAR2A
Mettl7b	
Slc30a6	SLC30A6
Amelx	AMELX
Olfr9	
Slc35d2	SLC35D2
Slc35d2	
Olfr763	
Olfr764-ps1	
Katna1	KATNA1
Gtf2e1	GTF2E1
Cdca5	CDCA5
Ncor1	NCOR1
Ranbp1	RANBP1
Zfp46	ZNF436
Gm550	
Gm49776	DGCR8
Trmt2a	TRMT2A
Grid1	GRID1
Naaladl1	NAALADL1
Olfr765	
Gm13283	
Olfr766-ps1	
Olfr767	
Gm13290	
C2cd6	C2CD6
Olfr768	
Gm13289	
Gm13272	
Ifnz	
Myrfl	MYRFL
Gm13276	
Gm13277	
Gm13278	
4930596D02Rik	
Gm13275	
Eif2b3	EIF2B3
Foxl2	FOXL2
4930474N05Rik	
Bcl9l	BCL9L
Sac3d1	SAC3D1
Hccs	HCCS
Zscan29	ZSCAN29
Snx15	SNX15
Acin1	ACIN1
Zfp367	ZNF367
Ptpn14	PTPN14
Olfr769	
Ankrd16	ANKRD16
Olfr770	
Gm13279	
Gm13285	
Olfr771	
Habp4	HABP4
Gm13287	
Cog2	COG2
Gm13288	
Ginm1	GINM1
Crip2	CRIP2
Ifna7	IFNA1
Ifna7	IFNA10
Ifna7	IFNA8
Ifna7	IFNA7
Ifna7	IFNA14
Ifna7	IFNA2
Ifna7	IFNA6
Ifna7	IFNA17
Ifna7	IFNA13
Ifna7	IFNA16
Ifna7	IFNA4
Ifna7	IFNA21
Ifna7	IFNA5
Arl2	ARL2
Ifna11	IFNA1
Ifna11	IFNA10
Ifna11	IFNA8
Ifna11	IFNA7
Ifna11	IFNA14
Ifna11	IFNA2
Ifna11	IFNA6
Ifna11	IFNA17
Ifna11	IFNA13
Ifna11	IFNA16
Ifna11	IFNA4
Ifna11	IFNA21
Ifna11	IFNA5
Ifna6	IFNA1
Ifna6	IFNA10
Ifna6	IFNA8
Ifna6	IFNA7
Ifna6	IFNA14
Ifna6	IFNA2
Ifna6	IFNA6
Ifna6	IFNA17
Ifna6	IFNA13
Ifna6	IFNA16
Ifna6	IFNA4
Ifna6	IFNA21
Ifna6	IFNA5
Ifna5	IFNA1
Ifna5	IFNA10
Ifna5	IFNA8
Ifna5	IFNA7
Ifna5	IFNA14
Ifna5	IFNA2
Ifna5	IFNA6
Ifna5	IFNA17
Ifna5	IFNA13
Ifna5	IFNA16
Ifna5	IFNA4
Ifna5	IFNA21
Ifna5	IFNA5
Ifna4	IFNA1
Ifna4	IFNA10
Ifna4	IFNA8
Ifna4	IFNA7
Ifna4	IFNA14
Ifna4	IFNA2
Ifna4	IFNA6
Ifna4	IFNA17
Ifna4	IFNA13
Ifna4	IFNA16
Ifna4	IFNA4
Ifna4	IFNA21
Ifna4	IFNA5
Ccdc92	CCDC92
Ifna1	IFNA1
Ifna1	IFNA10
Ifna1	IFNA8
Ifna1	IFNA7
Ifna1	IFNA14
Ifna1	IFNA2
Ifna1	IFNA6
Ifna1	IFNA17
Ifna1	IFNA13
Ifna1	IFNA16
Ifna1	IFNA4
Ifna1	IFNA21
Ifna1	IFNA5
Ifne	IFNE
Myo9a	MYO9A
Cdk11b	CDK11A
Cdk11b	CDK11B
Batf2	BATF2
Arhgef9	ARHGEF9
Crip1	CRIP1
Crip1	
Hscb	HSCB
Olfr772	
Olfr773	
Cdc14b	CDC14C
Cdc14b	CDC14B
Gm8909	
Rab3ip	RAB3IP
Rhcg	RHCG
Agt	AGT
Ccdc88b	CCDC88B
Tedc1	TEDC1
Helz2	HELZ2
Cacna2d1	CACNA2D1
Slc26a9	SLC26A9
Arl2bp	ARL2BP
Olfr774	
Nlrc4	NLRC4
Gm10271	
Olfr775	
Tmem121	TMEM121
Plekhg3	PLEKHG3
Clasrp	CLASRP
Olfr776	
Ppil4	PPIL4
Yipf4	YIPF4
Zfp451	ZNF451
Tcp1	TCP1
Capn9	CAPN9
Olfr777	
Zc3h12d	ZC3H12D
Mtap	MTAP
Best3	BEST3
Itga8	ITGA8
Prdx5	PRDX5
Lrrc10	LRRC10
Olfr780	
2310022B05Rik	C1orf198
Olfr781	
Pllp	PLLP
Olfr782	
Dgcr8	DGCR8
Ptch2	PTCH2
Olfr784	
Sptb	SPTB
Olfr785	
Olfr786	
Klhl20	KLHL20
Ccl22	CCL22
Tab2	TAB2
Cx3cl1	CX3CL1
Olfr787	
Olfr788	
Trmt112	TRMT112
Olfr789	
Ccl17	CCL17
Ust	UST
Ciapin1	CIAPIN1
Olfr790	
Tango2	TANGO2
Olfr791	
Olfr792	
Cxcr5	CXCR5
Esrra	ESRRA
Olfr794	
Smyd2	SMYD2
Mmp23	MMP23B
Olfr796	
Pigq	PIGQ
Olfr798	
Sash1	SASH1
Prxl2c	PRXL2C
Faim	FAIM
Catsperz	CATSPERZ
Cdkn2a	
Pm20d1	PM20D1
Uqcc1	UQCC1
Coq9	COQ9
Cdkn2b	CDKN2B
Olfr799	
Gm1123	
Gm1123	CXADR
Kcnk4	KCNK4
Olfr800	
Btbd19	BTBD19
Olfr801	
Nr2e3	NR2E3
Olfr802	
Gpr137	GPR137
Olfr803	
Ctsl	
Olfr804	
Samd5	SAMD5
Hnrnpr	HNRNPR
Comt	COMT
Ankrd45	
Ankrd45	ANKRD45
Eif4g2	EIF4G2
Olfr805	
Polr2c	POLR2C
Olfr806	
Olfr807	
Tex50	TEX50
Olfr808	
Slc41a1	SLC41A1
Olfr809	
Olfr810	
Ddx6	DDX6
Olfr811	
Olfr812	
Olfr813	
Txnrd2	TXNRD2
Inpp5d	INPP5D
Churc1	CHURC1
Olfr814	
Olfr815	
Olfr816	
Olfr818	
Fam227a	FAM227A
Fntb	CHURC1-FNTB
Fntb	FNTB
Olfr819	
Olfr247	
Gm10310	
Ttc13	TTC13
Olfr820	
Olfr821	
Cdk20	CDK20
Olfr822	
Olfr823	
H2-T3	
Bad	BAD
Olfr824	
Olfr825	
Tyk2	TYK2
Olfr826	
Stxbp5	STXBP5
Gpx2	GPX2
Rab15	RAB15
Gmeb2	GMEB2
Dmrta1	DMRTA1
Plcb3	PLCB3
Dynlt4	DYNLT4
Fam240b	FAM240B
Zfp352	KLF18
Htr1d	
Cby1	CBY1
Zswim6	ZSWIM6
Tomm22	TOMM22
Luzp1	LUZP1
Smim15	SMIM15
Nhlrc4	NHLRC4
Armc1	ARMC1
Max	MAX
A930017K11Rik	PRR35
F13a1	F13A1
Josd1	JOSD1
Rap1gds1	RAP1GDS1
Gtpbp1	GTPBP1
Acat3	ACAT2
Gm15557	
Gdf5	GDF5
Mib2	MIB2
Stmn3	STMN3
1700123O20Rik	C14orf119
Prmt1	PRMT1
Tubgcp4	TUBGCP4
Gm29776	LMLN2
Rpp21	RPP21
Cebpe	CEBPE
Slc7a8	SLC7A8
Zfp997	
Acat2	ACAT2
Ppp1r14b	PPP1R14B
Arv1	ARV1
Gm10772	
Olfr827	
Rnf212b	RNF212B
Fam89a	FAM89A
Neurod4	
Map3k12	
Fkbp2	
Hgsnat	HGSNAT
Zfp998	
Pik3cb	PIK3CB
Pigl	PIGL
Homez	HOMEZ
Vegfb	VEGFB
Tespa1	
Rpgr	RPGR
Rab34	RAB34
Trim39	TRIM39
Ckmt2	CKMT2
Ppp1r3e	PPP1R3E
Ccser2	CCSER2
Rasgrf2	RASGRF2
Fndc10	FNDC10
Plk3	PLK3
Vmn2r84	
Faiml	FAIM
Dnajc4	DNAJC4
Gm20075	
Cdc37	CDC37
Tifab	TIFAB
Vmn2r85	
Vmn2r86	
Neurog1	NEUROG1
Med12l	MED12L
Capn15	CAPN15
Cxcl14	CXCL14
Vmn2r87	
Nudt22	NUDT22
Pomk	POMK
Adgb	ADGB
Slc25a48	SLC25A48
Treh	TREH
Map2k7	MAP2K7
Il9	IL9
Fbxl21	
Trpt1	TRPT1
Gm10337	
Tarbp2	
Ssu72	SSU72
Lect2	LECT2
Proca1	PROCA1
Fermt3	FERMT3
Rps8	
Mapk9	MAPK9
Thsd4	THSD4
H2-M10.2	HLA-C
H2-M10.2	HLA-G
H2-M10.2	HLA-F
H2-M10.2	HLA-B
H2-M10.2	HLA-A
H2-M10.2	HLA-E
H2-M10.1	HLA-C
H2-M10.1	HLA-G
H2-M10.1	HLA-F
H2-M10.1	HLA-B
H2-M10.1	HLA-A
H2-M10.1	HLA-E
Tmem240	TMEM240
Stip1	STIP1
H2-M10.3	HLA-C
H2-M10.3	HLA-G
H2-M10.3	HLA-F
H2-M10.3	HLA-B
H2-M10.3	HLA-A
H2-M10.3	HLA-E
Elavl2	ELAVL2
Bcl2l2	BCL2L2
Npff	
Rab32	
Mindy3	MINDY3
ARVCF	ARVCF
H2-M10.4	HLA-C
H2-M10.4	HLA-G
H2-M10.4	HLA-F
H2-M10.4	HLA-B
H2-M10.4	HLA-A
H2-M10.4	HLA-E
Gm28047	
Sun2	SUN2
Gm10944	
Grm1	GRM1
Tfrc	TFRC
Gm20521	BCL2L2-PABPN1
Rgr	RGR
RPS6KA4	RPS6KA4
H2-M11	HLA-C
H2-M11	HLA-G
H2-M11	HLA-F
H2-M11	HLA-B
H2-M11	HLA-A
H2-M11	HLA-E
Cpeb3	CPEB3
H2-M9	HLA-C
H2-M9	HLA-G
H2-M9	HLA-F
H2-M9	HLA-B
H2-M9	HLA-A
H2-M9	HLA-E
Cep70	CEP70
Lrit1	LRIT1
H2-M1	HLA-C
H2-M1	HLA-G
H2-M1	HLA-F
H2-M1	HLA-B
H2-M1	HLA-A
H2-M1	HLA-E
Lrit2	LRIT2
Lair1	
Cdhr1	CDHR1
Tnk2	TNK2
Wtap	WTAP
2610528A11Rik	C10orf99
Cdh23	CDH23
Ghitm	GHITM
Rxfp4	RXFP4
Syt6	SYT6
Izumo3	IZUMO3
Pabpn1	PABPN1
Gm12666	LARP7
Kif2c	KIF2C
Pde4a	PDE4A
Gpr171	GPR171
H2-M10.5	HLA-C
H2-M10.5	HLA-G
H2-M10.5	HLA-F
H2-M10.5	HLA-B
H2-M10.5	HLA-A
H2-M10.5	HLA-E
Asb15	ASB15
Atg4a-ps	ATG4A
Dnal4	
Olfml3	OLFML3
H2-M10.6	HLA-C
H2-M10.6	HLA-G
H2-M10.6	HLA-F
H2-M10.6	HLA-B
H2-M10.6	HLA-A
H2-M10.6	HLA-E
Bcl2l12	BCL2L12
Sod2	SOD2
Gm10964	
Stpg2	STPG2
Marchf5	MARCHF5
Lmod2	LMOD2
Abcg2	
Cenpv	CENPV
Gpr31b	GPR31
Galnt18	GALNT18
Nptxr	NPTXR
Rab11fip3	RAB11FIP3
Ide	IDE
Pter	PTER
Bend6	BEND6
Nrg3	NRG3
Tusc1	TUSC1
Ubb	UBB
P2ry14	P2RY14
Armh1	ARMH1
Nbr1	NBR1
Ccdc90b	CCDC90B
Amer1	AMER1
Gpr87	GPR87
C1ql3	C1QL3
Npcd	CBX6
P2ry13	P2RY13
Sh2d4b	SH2D4B
Atad3a	ATAD3A
Prox1	PROX1
Kif11	KIF11
Otc	OTC
Trp53bp1	TP53BP1
Pdha2	PDHA2
P2ry12	P2RY12
Ddx47	DDX47
Atf7	
Tspan14	TSPAN14
Dok4	DOK4
Asb12	ASB12
Mtfr1	MTFR1
Hhex	
Rab29	RAB29
Pfn5	
Slc22a17	SLC22A17
Tspan7	
Tspan7	TSPAN7
Ticrr	TICRR
Sptbn2	SPTBN2
Esyt3	ESYT3
Nucks1	NUCKS1
Gm49320	MAP2K7
Mid1ip1	MID1IP1
Trim67	TRIM67
Prdx6	PRDX6
Zc4h2	ZC4H2
Decr2	DECR2
Khdc4	KHDC4
Tgfbr3l	TGFBR3L
Gprc5a	GPRC5A
Ccdc102a	CCDC102A
Keap1	KEAP1
Efs	EFS
Gprc5d	GPRC5D
Tmem237	TMEM237
Fnta	FNTA
Hebp1	HEBP1
Il25	IL25
Kdm1a	KDM1A
Cmtm5	CMTM5
H2al1a	H2AL1RP
H2al1b	H2AL1RP
H2al1c	H2AL1RP
H2al1d	H2AL1RP
Rbm4b	RBM4B
H2al1e	H2AL1RP
Wasl	WASL
H2al1f	H2AL1RP
H2al1g	H2AL1RP
H2al1h	H2AL1RP
H2al1i	H2AL1RP
H2al1j	H2AL1RP
Zc3h12b	ZC3H12B
Tcp10b	TCP10L2
Tcp10b	TCP10L
Prxl2a	PRXL2A
Mras	MRAS
Muc4	MUC4
Rbm4	RBM4
Rbm4	RBM14-RBM4
2810004N23Rik	C1orf131
Muc20	MUC20
Mid1	MID1
Relb	RELB
Snapc2	SNAPC2
Smbd1	
Rubcn	RUBCN
S1pr5	S1PR5
Ctxn1	CTXN1
Rsu1	RSU1
Cyp26b1	CYP26B1
Hook3	HOOK3
Igsf10	IGSF10
Nme9	NME9
Atp5g2	
Atg4d	ATG4D
Cbx6	CBX6
Nme4	NME4
Hyal6	
Lrrc49	LRRC49
Chek2	CHEK2
Hyal4	HYAL4
Aadacl2fm2	
Dydc2	DYDC2
Slc45a3	SLC45A3
Spam1	SPAM1
Aadacl2fm3	
Dydc1	DYDC1
Rit1	RIT1
Cep250	CEP250
Unc93a	UNC93A
Hyal5	SPAM1
Tnfsf4	TNFSF4
Irf3	IRF3
Adgrg5	ADGRG5
Tmem229a	TMEM229A
Elk4	ELK4
Zfp664	ZNF664
Mat1a	MAT1A
Herc3	
Herc3	HERC3
Calcoco1	
Rps6kc1	RPS6KC1
Aadacl2fm1	
Sftpa1	SFTPA1
Sftpa1	SFTPA2
Rflna	RFLNA
Aadacl2	AADACL2
Smok2a	
Ttc28	TTC28
4933400A11Rik	CAPZA1
Myh6	MYH6
Aadac	AADAC
Caap1	CAAP1
Smok2b	
Pgap6	PGAP6
Las1l	LAS1L
Syt11	SYT11
Timm44	TIMM44
Clptm1	CLPTM1
Tex46	TEX46
Tnfsf18	TNFSF18
Tmem53	TMEM53
Sucnr1	SUCNR1
Fasl	FASLG
Hipk1	HIPK1
Lactbl1	LACTBL1
Fam234b	FAM234B
Vwa1	VWA1
Supt6	SUPT6H
Angel2	ANGEL2
Pds5b	PDS5B
Tmem88b	TMEM88B
Apoc2	APOC2
Apoc2	APOC4-APOC2
Ankrd65	ANKRD65
Hoxc13	
Gnpat	GNPAT
Hoxc12	
Plaa	PLAA
Hoxc11	
Gm44805	APOC2
Gm44805	APOC4-APOC2
Hoxc10	
Apoc4	APOC4
Hoxc5	
Scaf1	SCAF1
Tcp10c	TCP10L2
Tcp10c	TCP10L
Hoxc9	
Msn	MSN
Hoxc8	
Fyttd1	FYTTD1
Gpr37	GPR37
Hoxc6	
Mrpl20	MRPL20
Nap1l5	NAP1L5
Exoc6b	EXOC6B
Mbl1	
Apobec3	APOBEC3H
Sdf2	SDF2
Mrpl28	MRPL28
Sftpd	SFTPD
Kri1	KRI1
Trpv2	TRPV2
Exoc8	EXOC8
Sprtn	SPRTN
Suco	SUCO
Ankrd42	ANKRD42
Ift74	IFT74
Gm2832	
Gm5798	
Egln1	EGLN1
Egln1	
Gm7945	
Gm6482	
Gm7954	
Gm3486	
Tsnax	TSNAX
Gm7970	
1700049E17Rik2	
Gm3072	
Tcte2	
Gm3676	
Gm8068	
Elavl1	ELAVL1
Gm7929	
Gm47189	
Gm7980	
1700049E17Rik1	
Larp6	LARP6
Rasgef1c	RASGEF1C
1700024B05Rik	
Cdkn2d	CDKN2D
Axin1	AXIN1
Gm6401	
Vsig4	VSIG4
Ccl25	
Gm3543	
Unc5c	UNC5C
Armc8	ARMC8
Pot1a	POT1
Gm7951	
Grin2a	GRIN2A
Gm17027	
Ccnl2	CCNL2
Gm3573	
Hsf3	
Gm17026	
Gm9611	
Gm7995	
Vash2	VASH2
Myh7	MYH7
Spr	SPR
4930558K02Rik	C1orf105
Rnf170	RNF170
Baiap2	BAIAP2
Pigc	PIGC
Map1a	MAP1A
Pdia2	PDIA2
Apoc1	APOC1
Flvcr1	FLVCR1
Fam13a	FAM13A
Bcor	BCOR
Lrrc19	LRRC19
Dbr1	DBR1
Rras	RRAS
Rnf220	RNF220
Spata45	SPATA45
6430550D23Rik	C20orf173
Mfsd4a	MFSD4A
Arhgdig	ARHGDIG
Kif7	KIF7
Rgs11	RGS11
Hoxc4	
A4gnt	A4GNT
Pde7a	PDE7A
Ap1m2	AP1M2
Gsg1	GSG1
Cbx7	CBX7
Dync1i2	DYNC1I2
Pitpnb	PITPNB
Gm8005	
Gm17428	
Gm8011	
Gm8020	
Gm8024	
Gm17124	
Kl	KL
Ngdn	NGDN
Gm45692	RNF170
Lrrc75a	LRRC75A
Disc1	DISC1
Emx1	EMX1
Mn1	MN1
Birc6	BIRC6
Pdgfb	PDGFB
Gm3633	
Uaca	UACA
Mmgt2	MMGT1
Pbp2	PEBP1
Ephb2	EPHB2
Prr12	PRR12
Gm10378	
Tigd2	TIGD2
Gm26897	
Gprin3	GPRIN3
Rnf130	RNF130
Pcf11	PCF11
Rpl3	RPL3
Gm3015	
Gm10377	
Grm8	GRM8
Zfhx2	ZFHX2
Cdk18	CDK18
Dclre1b	DCLRE1B
Tmem106a	TMEM106A
Gm21977	
Syngr1	SYNGR1
Vsir	VSIR
Thtpa	THTPA
Gm8082	
Gm10376	
Stard13	STARD13
Gm8094	
Sfxn5	SFXN5
Gm8104	
Apoe	APOE
Dnajc5b	DNAJC5B
Gm7233	
Gm8122	
Thap1	THAP1
Gm8126	
Gm9732	
Tab1	TAB1
Atg16l1	ATG16L1
Gm8127	
1700001F09Rik	
Adgrg1	ADGRG1
Gm11634	CCDC200
1700064H15Rik	
Gm8138	
Mgat3	MGAT3
Gm17455	C10orf105
Gm5799	
2610507B11Rik	KIAA0100
Trim55	TRIM55
Emp1	EMP1
Gm17654	
Slc29a3	SLC29A3
Mief1	MIEF1
Gm10375	
Aurkaip1	AURKAIP1
Gm8165	
Gm7324	RBMX
Crh	CRH
Col7a1	
Usp47	USP47
Hgf	HGF
Shprh	SHPRH
Gm16506	
Gm6526	
Bmpr1b	BMPR1B
Gm8180	
Itpr1	ITPR1
C1qb	C1QB
Ear1	RNASE3
Ear1	RNASE2
	
Atf4	ATF4
Ap1g2	AP1G2
Atp6ap2	ATP6AP2
C1qc	C1QC
C1qa	C1QA
Rps19bp1	RPS19BP1
Eri3	ERI3
Cacna1i	CACNA1I
1810030O07Rik	CXorf38
Zfp287	ZNF287
Heph	HEPH
Epha8	EPHA8
Rdm1	RDM1
Gon4l	YY1AP1
Gon4l	GON4L
Mxra8	MXRA8
Enthd1	ENTHD1
Arl4d	ARL4D
Grap2	GRAP2
Cers4	CERS4
Rskr	RSKR
Dmap1	DMAP1
Fam83f	FAM83F
Jph4	JPH4
Zfp286	
Zfp286	ZNF286A
Tnrc6b	TNRC6B
Fbxo30	FBXO30
Gm42906	
Gm28710	
Gm12845	
Zbtb40	ZBTB40
Unc5b	UNC5B
Tbc1d14	TBC1D14
Itgam	ITGAM
Gm10428	
Ear10	RNASE3
Ear10	RNASE2
Tbc1d9b	TBC1D9B
Gm8113	
Ang5	ANG
Ang6	ANG
Dhrs2	DHRS2
Klf17	KLF17
Ucn2	UCN2
Zfp958	
Dzip1l	DZIP1L
Tek	TEK
Adgrg3	ADGRG3
Ap4b1	AP4B1
Ear2	RNASE3
Ear2	RNASE2
Mpp4	MPP4
Epm2a	EPM2A
Gm3327	
4930503E14Rik	
Zfp703	ZNF703
Adsl	ADSL
Gm8212	
Dhrs4	DHRS4
Dhrs4	DHRS4L2
Gpr165	
Pcbd1	PCBD1
Shcbp1	SHCBP1
Sgpl1	SGPL1
Med14	MED14
Spag5	SPAG5
Drc7	DRC7
Gm8220	
Wnt4	WNT4
Gm5930	
Gm8229	
Gm3371	
Eqtn	EQTN
Slc44a2	SLC44A2
Gm8232	
Mrnip	MRNIP
BC061237	
Gm43064	AP4B1
Slc10a2	SLC10A2
Bcl2l15	BCL2L15
Gm17093	
Gm5624	
Trim16	TRIM16
Gm8247	
Rab11fip5	RAB11FIP5
Mbnl1	MBNL1
Gm8257	
Dvl1	DVL1
Katnb1	KATNB1
Snca	SNCA
Gm8267	
Utrn	UTRN
Dhx8	DHX8
Ptgdr	PTGDR
Noto	NOTO
Sgsm3	SGSM3
Mmrn1	MMRN1
Ptger2	PTGER2
Pgr15l	
Carmil3	CARMIL3
Eda2r	EDA2R
Zfp800	ZNF800
Sipa1l2	SIPA1L2
Aldoc	ALDOC
Tas1r3	TAS1R3
Cubn	CUBN
Cdc42	CDC42
Ar	AR
Lemd1	LEMD1
Phldb1	PHLDB1
Usp9x	
Bhlhe40	BHLHE40
Gm29695	
Gm10188	
Klhdc8a	KLHDC8A
Aatk	AATK
Speer4f2	
Gcc1	GCC1
Afdn	AFDN
Tatdn3	TATDN3
Smyd5	SMYD5
Speer4f1	
Cptp	CPTP
Cryba4	CRYBA4
Mrtfa	MRTFA
Cela3a	CELA3A
Cela3a	CELA3B
Mysm1	MYSM1
Msto1	MSTO1
Trdmt1	TRDMT1
Grin2b	GRIN2B
Vmn2r18	
Rab30	RAB30
Map10	MAP10
D5Ertd579e	KIAA0232
Erlin2	ERLIN2
Slc25a12	SLC25A12
Dkk3	DKK3
Stx11	STX11
Gm49368	ITGAM
Ddx3x	DDX3X
Bloc1s4	BLOC1S4
Sf3b5	SF3B5
Tbata	TBATA
Mrfap1	
Mrfap1	MRFAP1
Mrfap1	MRFAP1L1
Prrg2	
Txndc16	TXNDC16
Dnm3	DNM3
Sema3c	SEMA3C
Arf5	ARF5
Cela3b	CELA3A
Cela3b	CELA3B
P2ry1	P2RY1
Rap2b	RAP2B
B430305J03Rik	
Ophn1	OPHN1
Fscn3	FSCN3
Ptpn22	PTPN22
Pradc1	PRADC1
Jun	JUN
1700013G24Rik	
Ergic3	ERGIC3
Crybb1	CRYBB1
Efnb2	EFNB2
Ryr1	RYR1
