Gene name	Mouse gene name
C6orf120	1600012H06Rik
MFSD1	Mfsd1
SRSF12	Srsf12
GSTM2	Gstm7
TGOLN2	Tgoln1
CCSER1	Ccser1
SLC26A2	Slc26a2
OR4F3	Olfr1303
ADAMTS2	Adamts2
TULP4	Tulp4
IGF1R	Igf1r
NMU	Nmu
CLIP4	Clip4
AMDHD1	Amdhd1
NDFIP1	Ndfip1
PAH	Pah
UTRN	Utrn
PCDHB8	
CREBRF	Crebrf
DERL1	Derl1
EGFL7	Egfl7
TMEM144	Tmem144
F3	F3
SPINK6	Spink6
SLITRK3	Slitrk3
PALMD	Palmd
TICRR	Ticrr
MPLKIP	Mplkip
MPLKIP	Gm7102
GPX3	Gpx3
HBP1	Hbp1
PHF10	Phf10
C12orf45	D10Wsu102e
ADORA3	Adora3
SLC25A42	Slc25a42
MTFR1	Mtfr1
VTCN1	Vtcn1
IL12A	Il12a
TALDO1	Taldo1
AGPAT2	Agpat2
NR1H2	Nr1h2
NEURL3	Neurl3
SUDS3	Suds3
CRTC3	Crtc3
FAM166C	Fam166c
VCAM1	Vcam1
FBXL14	Fbxl14
SLC25A36	Slc25a36
RASSF9	Rassf9
TTC7A	Ttc7
RITA1	Rita1
DIPK1B	Dipk1b
GATD1	Gatd1
SLC12A2	Slc12a2
MYF5	Myf5
AIG1	Aig1
LCN10	Lcn10
PIGQ	Pigq
BBS10	Bbs10
GPR22	Gpr22
PPP1R3A	Ppp1r3a
MINDY2	Mindy2
HIPK1	Hipk1
CRADD	Cradd
KATNA1	Katna1
	Lcn6
FOXP2	Foxp2
COL6A5	Col6a5
LCN6	Lcn6
CCNG2	Ccng2
CCDC60	Ccdc60
LCN15	
NR2F2	Nr2f2
TMEM141	Tmem141
HMGN3	Hmgn3
	
NUDT4	Nudt4
CEND1	Cend1
CCDC183	
PACRG	Pacrg
SLC25A22	Slc25a22
ATP2A1	Atp2a1
PGPEP1L	Pgpep1l
SKIL	Skil
FAM174B	Fam174b
RNF175	
SNRPA	
TUBE1	Tube1
RABL6	Rabl6
UBTD2	Ubtd2
CEP152	Cep152
IL12B	Il12b
PRMT9	Prmt9
P2RY1	P2ry1
CARD8	
LRRC31	Lrrc31
TCP11L2	Tcp11l2
TAAR8	Taar8c
TAAR8	Taar8a
TAAR8	Taar8b
GTF2H5	Gtf2h5
SIMC1	Simc1
AJM1	Ajm1
PHPT1	Phpt1
NAP1L5	Nap1l5
FXR1	Fxr1
LTV1	Ltv1
MAMDC4	Mamdc4
CHD8	Chd8
DBX2	Dbx2
RAPGEF2	Rapgef2
SHPRH	Shprh
DRAM1	Dram1
SPINK7	Spink7
SRRM4	Srrm4
COL22A1	
GNPDA1	Gnpda1
BCOR	Bcor
PSRC1	Psrc1
EDF1	Edf1
GTF3C2	Gtf3c2
GTF3C2	Gm29609
FUS	Fus
TSPAN8	Tspan8
MCTP2	Mctp2
DNLZ	Dnlz
CARD9	Card9
LRP1	Lrp1
FGG	Fgg
GPR88	Gpr88
RWDD3	Rwdd3
F2RL2	F2rl2
ENTR1	Entr1
MAML1	Maml1
MAN1A2	Man1a2
APLF	Aplf
FAM81A	Fam81a
SERP1	Serp1
ANXA6	Anxa6
TMEM87B	Tmem87b
PTK2	Ptk2
ANKRD50	Ankrd50
CYP19A1	Cyp19a1
PMPCA	Pmpca
FNDC1	Fndc1
MT1H	Mt1
SRGAP2B	Srgap2
TNIK	Tnik
CBR4	Cbr4
MT3	
EMX1	Emx1
PDIA2	Pdia2
FTHL17	
BGN	Bgn
LPAR3	Lpar3
HSPA4L	Hspa4l
CFAP251	Wdr66
KIF22	Kif22
PPP1R21	Ppp1r21
MDFIC	Mdfic
AFG1L	Afg1l
CENPVL2	
CENPVL1	
GSPT2	Gspt2
CENPVL3	
DPH5	Dph5
YIPF6	Yipf6
EN2	En2
AKT2	Akt2
CDK13	Cdk13
DYNLT2	Dynlt2a1
DYNLT2	Dynlt2a2
DYNLT2	Dynlt2a3
UBE3D	Ube2cbp
NCOR2	Ncor2
OPHN1	Ophn1
INPP5E	Inpp5e
FSD1L	Fsd1l
SAP30L	Sap30l
RAB2B	Rab2b
RPLP2	Rplp2-ps1
RPLP2	Rplp2
FGA	
	
CTTNBP2NL	Cttnbp2nl
RHCG	Rhcg
SMG1	Smg1
SPINK9	Spink10
SPINK9	Spinkl
SPINK9	Spink11
SPINK9	Gm10542
VAMP5	Vamp5
SLC24A4	Slc24a4
VNN2	
TAL2	Tal2
PNPLA2	Pnpla2
CDK20	Cdk20
NRG2	Nrg2
SORT1	Sort1
TSGA10	Tsga10
JADE1	Jade1
VMA21	
ATP6AP1	Atp6ap1
NTRK3	Ntrk3
SPIN2B	
SSX5	Ssxb8
SSX5	Gm21876
SSX5	Ssxb2
SSX5	Ssxb1
SSX5	Ssxb6
SSX5	Ssxb3
SSX5	Gm5751
SSX5	Ssxa1
SSX5	Ssx9
SSX5	Gm6592
SSX5	Ssxb5
SSX5	Ssxb10
SSX5	Gm14459
SSX5	Ssxb9
CRACR2B	Cracr2b
USP20	Usp20
CLDN2	Cldn2
SUGCT	Sugct
SHROOM4	Shroom4
PSMA3	Psma3
NOTCH2	Notch2
ZXDB	
FAAH2	
RARS1	Rars
CD151	Cd151
DRP2	Drp2
PDCD2	Pdcd2
MAML3	Maml3
CLEC5A	Clec5a
PTPN13	Ptpn13
DOCK11	Dock11
TAS2R38	Tas2r138
AKNA	Akna
SEMA4F	Sema4f
GPR37	Gpr37
HOXC12	
TRIM41	Trim41
NCKAP1L	
DNAI3	Dnai3
RBAK-RBAKDN	
ZBED8	
ARID4A	Arid4a
DUSP1	Dusp1
VSTM2B	Vstm2b
IPCEF1	Ipcef1
PCDHB7	Pcdhb15
RCCD1	Rccd1
TBC1D17	Tbc1d17
CXXC5	Cxxc5
TNFRSF12A	
GPAT2	Gpat2
POLR2L	Polr2l
RNF34	Rnf34
AGTPBP1	Agtpbp1
PRELID1	
ZDHHC7	Zdhhc7
TSPAN4	Tspan4
COPS6	Cops6
MYEF2	Myef2
MYEF2	Gm9833
RPLP0	Rplp0
HCFC1R1	Hcfc1r1
STRIP1	Strip1
HSFX3	
ZXDA	
TRPC5	Trpc5
KIF20A	Kif20a
MAGEB18	Mageb18
MCM7	Mcm7
MAGEB6B	Mageb2
MAGEB6B	Mageb3
MAGEB6B	Mageb6b2
MAGEB6B	Mageb6b1
MAGEB6B	Mageb1
MAGEB6	Mageb2
MAGEB6	Mageb3
MAGEB6	Mageb6b2
MAGEB6	Mageb6b1
MAGEB6	Mageb1
MAGEB5	Mageb5
MAGEB5	Mageb5b
RBM42	Rbm42
BCL2L15	Bcl2l15
RRN3	Rrn3
IZUMO3	Izumo3
SLC25A24	Slc25a24
KIAA1958	E130308A19Rik
	Dctn1
MFSD9	
TOMM20L	Tomm20l
TMED7-TICAM2	Tmed7
ZFP37	Zfp37
TIMM9	Timm9
FAM174A	Fam174a
NTMT1	Ntmt1
ILRUN	Ilrun
PLPPR5	Plppr5
COMMD10	Commd10
BAG2	Bag2
PDCD5	Pdcd5
SLC5A7	Slc5a7
TAF11	Taf11
MYBPHL	Mybphl
KIAA0586	2700049A03Rik
KIAA1191	4833439L19Rik
L3MBTL3	L3mbtl3
GINS3	Gins3
AMMECR1	Ammecr1
PIFO	Pifo
NEK6	Nek6
IL1B	Il1b
	Cpeb1
	Vps33b
TMEM86B	Tmem86b
LMF1	Lmf1
PIF1	Pif1
AP4M1	Ap4m1
GNG5P2	Gm4356
TDGF1P3	Tdgf1
PEG3	Peg3
PORCN	Porcn
TSPAN2	Tspan2
CRIM1	Crim1
CHID1	Chid1
FAM72D	Fam72a
GRIA3	
CSMD3	Csmd3
MOV10	Mov10
TNFAIP8	Tnfaip8
IFT80	Ift80
IRX6	Irx6
SLC6A7	Slc6a7
BTBD1	Btbd1
ROGDI	Rogdi
	Psmd9
SUCLG1	Suclg1
MSANTD3	Msantd3
GALNT9	Galnt9
OLFM1	Olfm1
TBL1X	Tbl1x
PDE6A	Pde6a
SLC16A10	Slc16a10
GLRA3	Glra3
YIPF4	Yipf4
OLIG3	Olig3
GLO1	Glo1
GPR143	Gpr143
SIN3A	Sin3a
RANBP2	Ranbp2
RAB23	Rab23
ZCCHC7	Zcchc7
KDM8	Kdm8
TIGD4	Tigd4
MCRS1	Mcrs1
EGFL6	Egfl6
DHFR	Dhfr
FBXO8	Fbxo8
TCEANC	Tceanc
RAB9A	Rab9
LATS1	Lats1
OFD1	Ofd1
SEPTIN12	Septin12
ADRA2B	Adra2b
PRKCI	Prkci
NMS	Nms
TAF6	Taf6
FAF2	Faf2
GRIK5	Grik5
TLE4	Tle4
GLRB	Glrb
FLI1	Fli1
EML4	Eml4
RGS17	Rgs17
LRIG2	Lrig2
SH3RF2	Sh3rf2
DACT2	Dact2
OTOA	Otoa
ALDH1A3	Aldh1a3
TAF1	Taf1
SLC35F1	Slc35f1
PCCB	Pccb
LY6K	Ly6k
SH3PXD2B	Sh3pxd2b
TBP	Tbp
PSMA5	Psma5
TMEM175	Tmem175
THEM6	Them6
BAALC	Baalc
CCDC120	Ccdc120
TMEM87A	Tmem87a
RECQL4	Recql4
KCNJ5	Kcnj5
KCTD16	Kctd16
ACP7	
SLC35A3	Slc35a3
CXCL14	Cxcl14
C11orf45	
NPAT	Npat
CPLX2	Cplx2
PAK4	Map3k5
SH3RF3	Sh3rf3
CIAO1	Ciao1
UTP20	Utp20
	Rbm27
STXBP5	Stxbp5
C11orf65	4930550C14Rik
HAND1	Hand1
	Rapgef6
PRAF2	Praf2
TMEM182	
CNPY4	Cnpy4
ZNF879	Zfp879
	Gm45208
ZNF609	Zfp609
PYDC1	
WDR45	Wdr45
NCCRP1	
SULT1A3	Sult5a1
MBLAC1	Mblac1
IFNL3	Ifnl3
IFNL3	Ifnl2
LAMTOR4	Lamtor4
CRYAB	Cryab
RETSAT	Retsat
LGR5	Lgr5
IFNL1	
TRAPPC14	Map11
SH3RF1	Sh3rf1
GMFG	Gmfg
CITED2	Cited2
DCLK2	Dclk2
FYN	Fyn
ARHGAP39	Arhgap39
COA5	Coa5
FBLL1	Fbll1
RMI2	Rmi2
HSPB2	Hspb2
PCDHB12	Pcdhb19
GAL3ST4	Gal3st4
HSPB2-C11orf52	Hspb2
GALM	Galm
GMPR2	Gmpr2
C11orf52	2310030G06Rik
PTTG1	Pttg1
TNP2	Tnp2
PRM3	Prm3
PRM2	Prm2
DIXDC1	Dixdc1
FOXH1	Foxh1
ZNF592	Zfp592
GPC2	Gm43720
GPC2	Gpc2
PRM1	
IL36B	Il1f8
PSCA	Psca
SAMD4B	Samd4b
SNTB1	Sntb1
	
ABHD17B	Abhd17b
LYPD1	Lypd1
PVRIG	Pvrig
PRKACG	
ORM2	Orm3
ORM2	Orm2
ORM2	Orm1
SPDYE3	Spdye4b
SPDYE3	Spdye4a
ATP6V1H	Atp6v1h
SNN	Snn
AGL	Agl
	Gcsh
PREB	Preb
ATMIN	Atmin
KDM4C	Kdm4c
IL3	Il3
LEO1	Leo1
ZNF664	Zfp664
SMARCA5	Smarca5
	Gcsh
GCSH	
PILRB	
TAF11L12	Taf11
RACK1	Rack1
NKAPD1	Nkapd1
TMOD3	Tmod3
PAF1	Paf1
ZNF26	
PPIP5K1	Ppip5k1
TMEM131L	Tmem131l
SCYL2	
TIMM8B	Timm8b
DUSP2	Dusp2
PILRA	
SDHD	Sdhd
MED29	Med29
ACTR3	Actr3
ZFP36	Zfp36
CBWD3	Cbwd1
ENPP3	Enpp3
PLEKHG2	Plekhg2
NAALADL2	Naaladl2
COL14A1	Col14a1
MEPCE	Mepce
PPP1R35	Ppp1r35
IL18	Il18
DDX18	Ddx18
	
DCUN1D1	Tes3-ps
DCUN1D1	Dcun1d1
C7orf61	
TSC22D4	Tsc22d4
TBC1D9	Tbc1d9
PLA2G1B	Pla2g1b
RPS16	Rps16
TEX12	Tex12
SMYD1	Smyd1
PLOD2	Plod2
ZSCAN21	Zscan21
BCO1	Bco1
BCO2	Bco2
SFRP2	Sfrp2
ADGRD1	Adgrd1
	
SUPT5H	Supt5
GPRIN3	Gprin3
ZNF3	
SRP72	Srp72
NT5C1B-RDH14	Nt5c1b
PDPR	Pdpr
NXPH2	Nxph2
FAM153B	
RDH14	Rdh14
GJA10	Gja10
CASP8AP2	Casp8ap2
LIMS4	Lims1
PTS	Pts
BIRC6	Birc6
AGO2	Ago2
MCCC1	Mccc1
EXOSC6	Exosc6
PLET1	Plet1
DDX19B	Ddx19b
FBXO30	Fbxo30
MUC6	
ETF1	Etf1
TBPL1	Tbpl1
	
TCF21	Tcf21
CLCN3	Clcn3
MUC2	
IFNG	Ifng
GSTA3	
GSTA4	
SLC6A17	Slc6a17
	Sdhd
TONSL	Tonsl
SNRNP35	Snrnp35
TRRAP	Trrap
LIX1L	Lix1l
SYT8	Syt8
ARL10	Arl10
	
GCM1	Gcm1
HSD3B2	Hsd3b2
HSD3B2	Gm10681
HSD3B2	Gm4450
HSD3B2	Hsd3b1
HSD3B2	Hsd3b6
HSD3B2	Hsd3b5
HSD3B2	Hsd3b4
HSD3B2	Hsd3b3
MED7	Med7
TIMM50	Timm50
ZNF354C	Zfp354c
EN1	En1
OR2B6	Olfr11
RMND5B	Rmnd5b
CCDC148	Ccdc148
CEP43	Cep43
PTPN22	Ptpn22
TNNI2	Tnni2
NSMCE2	Nsmce2
IQCD	Iqcd
TCP10L2	Tcp10a
TCP10L2	Tcp10b
TCP10L2	Tcp10c
CKMT1B	Ckmt1
MAB21L2	Mab21l2
C14orf180	A530016L24Rik
ZNF10	
DLL3	Dll3
TNNT3	Tnnt3
TSPAN5	Tspan5
UNC93A	Unc93a2
UNC93A	Unc93a
UNC93A	Gm49630
C2orf76	
MYH6	Myh6
STRC	Strc
PENK	Penk
PCDHB9	Pcdhb18
SELENOV	Selenov
RNF44	Rnf44
MFSD3	Mfsd3
EID2B	Eid2b
EID2	Eid2
TTLL2	Ttll2
CCDC8	Ccdc8
PNMA8A	Pnmal1
CDKN1A	Cdkn1a
GYPA	Gypa
PNMA8B	Pnmal2
LRRC14	Lrrc14
CALM3	Calm3
ARHGAP26	Arhgap26
CNTN1	Cntn1
ZFYVE21	Zfyve21
IFNGR1	Ifngr1
SEC62	Sec62
C8orf33	1110038F14Rik
PIP4P1	Pip4p1
GCC2	Gcc2
SPATA31A5	
HTR1B	Htr1b
PPP1R3G	Ppp1r3g
CCDC187	Ccdc187
SMOC2	Smoc2
	
PTGIR	Ptgir
WDR20	Wdr20
WDR20	Wdr20rt
DDX19A	Ddx19a
GNG8	Gng8
GOLGB1	Golgb1
PTBP3	Ptbp3
RIPOR2	Ripor2
DACT3	Dact3
LRFN1	Lrfn1
CRB3	Crb3
CYP27C1	
	
CKMT1A	Ckmt1
PACS2	Pacs2
COL11A1	Col11a1
ZFAT	Zfat
DENND1C	Dennd1c
SPR	Spr
SSH1	Ssh1
SF3B6	Sf3b6
SCGB3A2	Scgb3a2
NPR2	Npr2
MAP3K20	Map3k20
PLAC8L1	Plac8l1
PDIA3	Pdia3
DELE1	Dele1
GPKOW	Gpkow
ST3GAL2	St3gal2
MRPL23	Mrpl23
MAGIX	Magix
MAPKAPK5	Mapkapk5
MAPKAPK5	Gm42878
SOX2	Sox2
FCSK	Fcsk
ATP11B	Atp11b
B4GALT1	B4galt1
GAGE10	
TUBB4A	Tubb4a
FOXP3	Foxp3
ELL3	Ell3
PPM1K	Ppm1k
GABRA1	Gabra1
FKTN	Fktn
HS6ST1	Hs6st1
ARL1	Arl1
GAB1	Gab1
TMEM185B	Tmem185b
	
IL36G	Il1f9
TNFSF9	Tnfsf9
MFAP1	Mfap1b
MFAP1	Mfap1a
CD70	Cd70
OR4C46	Olfr1204
OR4C46	Olfr1202
OR4C46	Olfr1257
INTS14	Ints14
OR52L1	Olfr685
C3	C3
OR56B4	Olfr689
OR56B4	Olfr688
CHMP3	Chmp3
DAAM1	Daam1
DHX36	Dhx36
RFC5	Rfc5
H2BC12	
OR8A1	Olfr160
OR8A1	Olfr151
DCBLD1	Dcbld1
FBXO10	Fbxo10
FNIP2	Fnip2
SF3B3	Sf3b3
CYP51A1	Cyp51
STON1-GTF2A1L	Ston1
SLC1A2	Slc1a2
NPY1R	
PHF3	Phf3
	
	
	Krit1
CCDC198	ccdc198
MAGEA9	
CT47A10	
TOMM5	
SLC24A1	Slc24a1
KRIT1	Krit1
NTAQ1	Wdyhv1
CT47A9	
TMA16	
	Shb
FRMPD1	Frmpd1
	
CT47A8	
TPBG	Tpbg
CT47A6	
CT47A5	
NR2E1	Nr2e1
ITPR2	Itpr2
GPR108	Gpr108
CT47A4	
CT47A3	
CT47A2	
TRMT10B	Trmt10b
HSFX2	
PDLIM5	Pdlim5
RTL8B	
RTL8C	Rtl8b
RTL8C	Rtl8a
RTL8C	Rtl8c
AARS1	Aars
TSPYL1	Tspyl1
SOWAHC	Sowahc
H2BC14	H2bc9
H4C12	
RTL8A	
SIM1	Sim1
SMIM10L2B	Smim10l2a
NCKAP5	Nckap5
GPHN	Gphn
ETDB	
CT55	
NUP153	Nup153
ZNF75D	
DENND4A	Dennd4a
ETDA	
ALKBH2	Alkbh2
ETDC	
ZNF449	Zfp449
SFRP1	Sfrp1
ACTRT3	Actrt3
SMIM10L2A	Smim10l2a
IQCJ-SCHIP1	Iqschfp
IQCJ-SCHIP1	Schip1
PRDX4	Prdx4
TRIM55	Trim55
NCK2	Nck2
EXOSC3	Exosc3
TCHP	
DCAF10	Dcaf10
THSD7B	Thsd7b
ACOT9	Acot10
ACOT9	Acot9
UNC5A	Unc5a
TRIP10	Trip10
GPR31	Gpr31b
LPA	
SLC25A51	Slc25a51
RNPC3	Rnpc3
SHB	Shb
FARS2	Fars2
CRH	Crh
AIF1L	Aif1l
KDM2B	Kdm2b
ELL2	Ell2
RAB11A	Rab11a
TRIB1	Trib1
MECOM	Mecom
ZBTB24	Zbtb24
HIBCH	Hibch
HIGD2A	Higd2a
H2BC11	H2bc21
H2AC14	
KCNK10	Kcnk10
PRDM13	Prdm13
SNX7	Snx7
	
H4C11	
SPINK5	Spink5
DTNBP1	Dtnbp1
	
NUP214	Nup214
GOLGA8K	Gm13547
GOLGA8K	Golga2
APOO	Apoo
HAS2	Has2
AP4B1	Ap4b1
AP4B1	Gm43064
ATAD2	
SPTLC2	Sptlc2
CXorf58	CXorf58
CALD1	Cald1
GOLGA8O	Gm13547
GOLGA8O	Golga2
DKC1	Dkc1
ADSS1	Adssl1
POLR3C	Polr3c
H2AC12	
H2BC1	H2bc1
H2AC1	H2ac1
TFAP2D	Tfap2d
RNF144B	Rnf144b
DACT1	Dact1
PXDC1	Pxdc1
SH2D3A	
IYD	Iyd
SLC38A6	Slc38a6
CIB2	Cib2
SARS1	Sars
LIMS1	
NEUROG2	Neurog2
CYP4V2	Cyp4v3
CYP4V2	Gm45753
TNFSF14	Tnfsf14
SYMPK	Sympk
TAOK3	Taok3
LRAT	Lrat
SLC22A16	Slc22a16
MPP1	Mpp1
GFPT2	Gfpt2
IDH3A	Idh3a
PLRG1	Plrg1
DDO	Ddo
SLC30A7	Slc30a7
WRNIP1	Wrnip1
NPBWR1	Npbwr1
PLPP5	Plpp5
	Tmem170
SERPINB1	Serpinb1b
SERPINB1	Serpinb1a
SERPINB1	Serpinb1c
TMEM170A	
COX5B	Cox5b-ps
COX5B	Cox5b
CHST6	
SERPINB9	Serpinb9b
SERPINB9	Serpinb9f
SERPINB9	Serpinb9d
SERPINB9	Serpinb9g
SERPINB9	Serpinb9e
SERPINB9	Serpinb9h
SERPINB9	Serpinb9
SERPINB9	Serpinb9c
GSTM1	Gstm2
GSTM1	Gstm3
GSTM1	Gstm1
GSTM1	Gstm6
MARCOL	Gm37797
	
LMAN2	Lman2
TMEM231	Tmem231
MCM2	Mcm2
METTL17	Mettl17
CEP44	Cep44
SERPINB6	Serpinb6b
SERPINB6	Serpinb6c
SERPINB6	Serpinb6a
SERPINB6	Serpinb6e
SERPINB6	Serpinb6d
DRC1	Drc1
SMIM9	Smim9
H2AB1	H2ab2
H2AB1	H2ab3
H2AB1	H2ab1
F8A1	F8a
GABARAPL2	Gabarapl2
NSD3	Nsd3
ARMCX5	Armcx5
TERF2IP	Terf2ip
PEBP1	Pbp2
	Cphx1
DUXB	
CPHXL	Cphx1
ATF7IP2	Atf7ip2
GPRASP1	Gprasp1
ING2	Ing2
TIFAB	Tifab
CDK6	Cdk6
MSI1	Msi1
FLT4	Flt4
FSTL5	Fstl5
ARMCX5-GPRASP2	Bhlhb9
SEC22B	Sec22b
BHLHB9	Bhlhb9
MGAT4A	Mgat4a
MYSM1	Mysm1
SPATA48	Spata48
KIAA1549	D630045J12Rik
FAM78A	Fam78a
CEP83	Cep83
GUCY2F	Gucy2f
FOXA3	Foxa3
IRF2BP1	Irf2bp1
MYPOP	Mypop
NANOS2	Nanos2
MAP3K13	Map3k13
CCDC61	Ccdc61
LAMC3	Lamc3
GOLGA6L4	
NXT2	Nxt2
	
WDR76	Wdr76
KCNE5	Kcne1l
PGLYRP1	Pglyrp1
ACSL4	Acsl4
NPAS2	Npas2
ARHGAP10	Arhgap10
IGFL4	Igfl3
ANKRD34A	Ankrd34a
IGFL2	
GLIS1	Glis1
GNAO1	Gnao1
TMEM196	
UCK1	Uck1
IGFL3	
PTGFRN	Ptgfrn
GPNMB	Gpnmb
SIX5	Six5
GSC	Gsc
DNAAF2	Dnaaf2
	Dmpk
TPM1	Tpm1
VEPH1	Veph1
BCAS2	Bcas2
OR52E5	Olfr678
TEDC1	Tedc1
DMWD	Dmwd
OR56A5	
ASCL1	Ascl1
OR56B2P	Olfr661
OR56B2P	Olfr663
GCN1	Gcn1
DDB2	Ddb2
RSPH6A	Rsph6a
BPHL	Bphl
ZNF326	Zfp326
SPATA31A3	
ZNF426	Zfp426
FDFT1	Fdft1
ENG	Eng
ELMOD3	Elmod3
TRIM45	Trim45
AMFR	Amfr
CHN2	Chn2
ZNF561	Zfy2
ZNF561	Zfy1
ZNF561	Zfp956
GALNTL6	Galntl6
KAAG1	
GPLD1	Gpld1
FGF1	Fgf1
PALLD	Palld
SLC49A4	Slc49a4
INS	Ins1
INS	Ins2
OGFOD1	Ogfod1
USP30	Usp30
VANGL1	Vangl1
TH	Th
ZNF562	Zfy2
ZNF562	Zfy1
ZNF562	Zfp956
GRPEL2	Grpel2
HJV	Hjv
AK1	Ak1
FAM156B	Tmem29
ALDH5A1	Aldh5a1
KARS1	Kars
MSX2	Msx2
ZNF846	
TMIGD3	Tmigd3
ERGIC1	Ergic1
H2AB2	H2ab2
H2AB2	H2ab3
H2AB2	H2ab1
F8A2	F8a
OR10G2	Olfr1510
OR10G2	Olfr1511
TREX2	Trex2
TMEM253	Tmem253
TENT5C	Tent5c
ENPP6	Enpp6
CUX2	Cux2
PDZK1	Pdzk1
FBXL12	Fbxl12
OR4Q3	Olfr735
HEPH	Heph
BCL2L2	Bcl2l2
	St6galnac6
ST6GALNAC4	St6galnac4
BCL2L2-PABPN1	Gm20521
SNX10	Snx10
RWDD4	Rwdd4a
DVL3	Dvl3
TSHR	Tshr
BICRA	Bicra
TDP2	Tdp2
GAN	Gan
BOD1	Bod1
EHD2	Ehd2
PIP5KL1	Pip5kl1
SLC25A13	Slc25a13
FAT1	Fat1
ACOT13	Acot13
POLR3K	Polr3k
NOP53	Nop53
NOS1	Nos1
SNRNP25	Snrnp25
TBC1D7	Tbc1d7
VPS45	Vps45
PTCD1	Ptcd1
SLU7	Slu7
GUCY1A2	Gucy1a2
DPM2	Dpm2
MED12L	Med12l
RHBDF1	Rhbdf1
TAS2R4	Tas2r108
CCM2	Ccm2
FAM102A	Fam102a
FAM160A2	Fam160a2
TMEM184C	Tmem184c
ARAP3	Arap3
FHL2	Fhl2
MPG	Mpg
PRXL2C	Prxl2c
SELENOW	Selenow
GTF2A1	Gtf2a1
IL15	Il15
TLE3	Tle3
NPRL3	Nprl3
SLC37A2	Slc37a2
ZNF782	
TPRX1	
NUTM2G	Nutm2
CRX	Crx
EPM2A	Epm2a
STON2	Ston2
ZNF552	Zfy2
ZNF552	Zfy1
ZNF552	Zfp956
	
RTL1	
EIF2S1	Eif2s1
ZNF587B	Zfy2
ZNF587B	Zfy1
ZNF587B	Zfp956
NDUFA8	Ndufa8
ZNF814	
MORN5	Morn5
TLCD5	Tlcd5
EP400	Ep400
PLEK2	Plek2
CHST2	Chst2
CRYGN	Crygn
LHX6	Lhx6
NLGN1	Nlgn1
CCDC110	Ccdc110
ZNF587	
ZNF92	Gm26965
ZNF92	Gm28044
ZNF92	Gm10037
ZNF92	Gm28041
USP47	Usp47
CCN4	Ccn4
HNRNPA0	Hnrnpa0
	
ZNF417	
FIG4	Fig4
HBZ	Hba-x
BATF	Batf
CCDC71L	Ccdc71l
ATP10B	Atp10b
WDR86	Wdr86
HBM	
ZNF256	Zfy2
ZNF256	Zfy1
GTF2E1	Gtf2e1
FLVCR2	Flvcr2
NOTCH2NLB	
ANK1	Ank1
C19orf18	2900092C05Rik
RNF115	Rnf115
HBA2	Hba-a2
HBA2	Hba-a1
IL4I1	Il4i1
SEMA5B	Sema5b
HBA1	Hba-a2
HBA1	Hba-a1
IFRD1	Ifrd1
PTPN4	Ptpn4
SYCP1	Sycp1
HBQ1	Hbq1b
HBQ1	Hbq1a
ZCCHC12	Gm45015
DDX28	Ddx28
IFT81	Ift81
NFATC3	Nfatc3
HELT	Helt
LONRF3	Lonrf3
RANBP17	Ranbp17
SNX25	Snx25
RBM18	Rbm18
TTLL5	
MRRF	Mrrf
	
C11orf21	
SIGLEC11	Siglecg
GMPR	Gmpr
ELF5	Elf5
SNRNP200	Snrnp200
	
GYG2	
LAMP3	
OR2I1P	Olfr94
UBD	Ubd
VRK3	Vrk3
PIP5K1A	Pip5k1a
ATR	Atr
GABBR1	Gabbr1
	
LSMEM1	Lsmem1
MPDZ	Mpdz
PAK1	Pak1
IRF2	Irf2
NOS3	Nos3
CPM	Cpm
ERG28	Erg28
GPATCH2L	Gpatch2l
ARSD	
	
GDAP2	Gdap2
ARSH	
ARSF	
STX2	Stx2
NPY5R	
ATP7A	Atp7a
PRPF3	Prpf3
IFT43	Ift43
C4orf45	Gm17359
GK3P	Gk
TLL1	Tll1
NIN	Nin
CCDC39	Ccdc39
DAO	Dao
ATG9B	Atg9b
IMP4	Imp4
RCN1	Rcn1
CYP11B1	
GBP5	Gbp5
FTMT	Ftmt
PGK1	Pgk1
NSG2	Nsg2
RTP1	Rtp1
RDX	Rdx
PGAM4	Pgam1
TAF9B	Taf9b
IQCB1	Iqcb1
ASIC3	Asic3
MBL2	Mbl2
ABCC2	Abcc2
DCLRE1B	Dclre1b
KDM6A	Kdm6a
TTI2	Tti2
ZNF473	Zfp473
NR3C1	Nr3c1
NBPF9	
MAP9	Map9
PDE7A	Pde7a
CCDC63	
FBLN7	Fbln7
ASPDH	Aspdh
ARSL	
LRRC4B	Lrrc4b
CDK5	Cdk5
SLC33A1	Slc33a1
NPY4R2	Npy4r
SYT3	Syt3
FSIP2	Fsip2
FAM25C	Fam25c
GPRASP2	Gprasp2
SLCO1B3-SLCO1B7	Slco1b2
LIPJ	
C19orf81	1700008O03Rik
LIPF	Lipf
CLEC11A	Clec11a
LRP1B	Lrp1b
KCNMB2	Kcnmb2
AADAT	Aadat
	
SLC25A14	Slc25a14
FASTK	Fastk
GPR32	
ACP4	Acp4
FADD	Fadd
SLC7A2	Slc7a2
SLC6A5	Slc6a5
HTR3C	
SELENOT	Selenot
LIPM	Lipm
KLK1	Klk1b11
KLK1	Klk1
KLK1	Klk1b8
KLK1	Klk1b24
KLK1	Klk1b21
KLK1	Klk1b1
KLK1	Klk1b26
KLK1	Klk1b5
KLK1	Klk1b22
